Punjab,NR,31.5199737548828,75.9800033569336,2019-01-02,119.900001525879
Haryana,NR,28.4500064849854,77.0199890136719,2019-01-02,130.300003051758
Rajasthan,NR,26.4499988555908,74.6399841308594,2019-01-02,234.100006103516
Delhi,NR,28.6699924468994,77.2300033569336,2019-01-02,85.8000030517578
UP,NR,27.5999813079834,78.0500030517578,2019-01-02,313.899993896484
Uttarakhand,NR,30.3204097747803,78.0500030517578,2019-01-02,40.7000007629395
HP,NR,31.100025177002,77.1665954589844,2019-01-02,30
J&K,NR,33.4500007629395,76.2399978637695,2019-01-02,52.5
Chandigarh,NR,30.7199974060059,76.7800064086914,2019-01-02,5
Chhattisgarh,WR,22.0904197692871,82.1599884033203,2019-01-02,78.6999969482422
Gujarat,WR,22.2586994171143,71.1923980712891,2019-01-02,319.5
MP,WR,21.3003902435303,76.1300201416016,2019-01-02,253
Maharashtra,WR,19.2502326965332,73.1601715087891,2019-01-02,428.600006103516
Goa,WR,15.4919967651367,73.818000793457,2019-01-02,12.8000001907349
DNH,WR,20.2665786743164,73.0166168212891,2019-01-02,18.6000003814697
Andhra Pradesh,SR,14.7504291534424,78.5700225830078,2019-01-02,164.600006103516
Telangana,SR,18.1124000549316,79.0193023681641,2019-01-02,204.199996948242
Karnataka,SR,12.5703811645508,76.9199981689453,2019-01-02,206.300003051758
Kerala,SR,8.90037250518799,76.5699920654297,2019-01-02,72.6999969482422
Tamil Nadu,SR,12.9203853607178,79.1500396728516,2019-01-02,268.299987792969
Pondy,SR,11.9349937438965,79.8300018310547,2019-01-02,6.30000019073486
Bihar,ER,25.7854137420654,87.4799728393555,2019-01-02,82.3000030517578
Jharkhand,ER,23.8003940582275,86.4199829101563,2019-01-02,24.7999992370605
Odisha,ER,19.8204288482666,85.900016784668,2019-01-02,70.1999969482422
West Bengal,ER,22.5803909301758,88.329948425293,2019-01-02,108.199996948242
Sikkim,ER,27.3333301544189,88.6166458129883,2019-01-02,2
Arunachal Pradesh,NER,27.100399017334,93.6166000366211,2019-01-02,2.09999990463257
Assam,NER,26.7499809265137,94.216667175293,2019-01-02,21.7000007629395
Manipur,NER,24.7999706268311,93.9500198364258,2019-01-02,2.70000004768372
Meghalaya,NER,25.5704917907715,91.880012512207,2019-01-02,6.09999990463257
Mizoram,NER,23.7103996276855,92.7200164794922,2019-01-02,1.89999997615814
Nagaland,NER,25.6669979095459,94.116569519043,2019-01-02,2.20000004768372
Tripura,NER,23.8354034423828,91.2799987792969,2019-01-02,3.40000009536743
Punjab,NR,31.5199737548828,75.9800033569336,2019-01-03,121.900001525879
Haryana,NR,28.4500064849854,77.0199890136719,2019-01-03,133.5
Rajasthan,NR,26.4499988555908,74.6399841308594,2019-01-03,240.199996948242
Delhi,NR,28.6699924468994,77.2300033569336,2019-01-03,85.5
UP,NR,27.5999813079834,78.0500030517578,2019-01-03,311.799987792969
Uttarakhand,NR,30.3204097747803,78.0500030517578,2019-01-03,39.2999992370605
HP,NR,31.100025177002,77.1665954589844,2019-01-03,30.1000003814697
J&K,NR,33.4500007629395,76.2399978637695,2019-01-03,54.0999984741211
Chandigarh,NR,30.7199974060059,76.7800064086914,2019-01-03,4.90000009536743
Chhattisgarh,WR,22.0904197692871,82.1599884033203,2019-01-03,78.8000030517578
Gujarat,WR,22.2586994171143,71.1923980712891,2019-01-03,316.700012207031
MP,WR,21.3003902435303,76.1300201416016,2019-01-03,253.600006103516
Maharashtra,WR,19.2502326965332,73.1601715087891,2019-01-03,419.600006103516
Goa,WR,15.4919967651367,73.818000793457,2019-01-03,13.6999998092651
DNH,WR,20.2665786743164,73.0166168212891,2019-01-03,18.2000007629395
Andhra Pradesh,SR,14.7504291534424,78.5700225830078,2019-01-03,170.100006103516
Telangana,SR,18.1124000549316,79.0193023681641,2019-01-03,204.5
Karnataka,SR,12.5703811645508,76.9199981689453,2019-01-03,212.199996948242
Kerala,SR,8.90037250518799,76.5699920654297,2019-01-03,73.5999984741211
Tamil Nadu,SR,12.9203853607178,79.1500396728516,2019-01-03,285.200012207031
Pondy,SR,11.9349937438965,79.8300018310547,2019-01-03,6.5
Bihar,ER,25.7854137420654,87.4799728393555,2019-01-03,82
Jharkhand,ER,23.8003940582275,86.4199829101563,2019-01-03,25.6000003814697
Odisha,ER,19.8204288482666,85.900016784668,2019-01-03,67.9000015258789
West Bengal,ER,22.5803909301758,88.329948425293,2019-01-03,110.199996948242
Sikkim,ER,27.3333301544189,88.6166458129883,2019-01-03,1.89999997615814
Arunachal Pradesh,NER,27.100399017334,93.6166000366211,2019-01-03,2.20000004768372
Assam,NER,26.7499809265137,94.216667175293,2019-01-03,23.3999996185303
Manipur,NER,24.7999706268311,93.9500198364258,2019-01-03,2.40000009536743
Meghalaya,NER,25.5704917907715,91.880012512207,2019-01-03,6.5
Mizoram,NER,23.7103996276855,92.7200164794922,2019-01-03,1.79999995231628
Nagaland,NER,25.6669979095459,94.116569519043,2019-01-03,2.20000004768372
Tripura,NER,23.8354034423828,91.2799987792969,2019-01-03,3.59999990463257
Punjab,NR,31.5199737548828,75.9800033569336,2019-01-04,118.800003051758
